id	clr	W
1CMET2-PWY	0.011081927671603875	6
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	0.07249925863869122	0
AEROBACTINSYN-PWY	-0.6159695320770702	3
ALL-CHORISMATE-PWY	-0.058805967492252864	1
ANAEROFRUCAT-PWY	0.026862032680230685	1
ANAGLYCOLYSIS-PWY	0.017455034685217363	5
ARG+POLYAMINE-SYN	0.047022456438807314	2
ARGORNPROST-PWY	0.06388236967243005	0
ARGSYN-PWY	0.013853807687106201	5
ARGSYNBSUB-PWY	0.014856229135524313	4
ARO-PWY	0.01294265817471496	5
ASPASN-PWY	0.20770212510520214	1
AST-PWY	-0.16981004253968068	1
BIOTIN-BIOSYNTHESIS-PWY	-0.06255566420736192	3
BRANCHED-CHAIN-AA-SYN-PWY	-0.005539615188216107	6
CALVIN-PWY	0.021182507009922524	5
CATECHOL-ORTHO-CLEAVAGE-PWY	0.0285827893132673	0
CENTBENZCOA-PWY	0.16087081691014138	0
CENTFERM-PWY	0.07221332656190897	0
CHLOROPHYLL-SYN	-0.1561491205725165	0
COA-PWY	0.01031860340783064	4
COBALSYN-PWY	-0.0012233104496850444	6
CODH-PWY	0.2024359818351238	7
COLANSYN-PWY	-0.007057101227134321	6
COMPLETE-ARO-PWY	0.0125399380524156	5
CRNFORCAT-PWY	0.26656035843370374	0
DAPLYSINESYN-PWY	-0.0002576257285809014	7
DENITRIFICATION-PWY	0.03858759474365181	0
DENOVOPURINE2-PWY	0.07432172228063938	0
DTDPRHAMSYN-PWY	0.014654021821989272	4
ENTBACSYN-PWY	0.10329079962782395	0
FAO-PWY	-0.0073103436022794455	4
FASYN-ELONG-PWY	0.04553175029813028	3
FASYN-INITIAL-PWY	-0.08265333050929513	6
FERMENTATION-PWY	-0.04681532398172461	7
FOLSYN-PWY	0.012785605123977195	5
FUC-RHAMCAT-PWY	1.1076407676318674	5
FUCCAT-PWY	0.20029759898710786	0
GALACT-GLUCUROCAT-PWY	0.019490470104107024	0
GALACTARDEG-PWY	0.16967336557180368	3
GALACTUROCAT-PWY	0.003275765600327274	4
GALLATE-DEGRADATION-I-PWY	0.05325860701171092	0
GALLATE-DEGRADATION-II-PWY	0.006324756518570229	0
GLCMANNANAUT-PWY	0.26715414516018354	2
GLUCARDEG-PWY	0.11110469703028247	1
GLUCARGALACTSUPER-PWY	0.16967336557180368	3
GLUCONEO-PWY	0.013649783199965349	4
GLUCOSE1PMETAB-PWY	-0.19840822702647865	2
GLUCUROCAT-PWY	0.045193197944928654	1
GLUTORN-PWY	0.010980900894227652	3
GLYCOCAT-PWY	0.01977825364167951	6
GLYCOGENSYNTH-PWY	0.0510173912821521	3
GLYCOL-GLYOXDEG-PWY	0.6807744754107512	0
GLYCOLYSIS	0.018466058636348315	3
GLYCOLYSIS-E-D	0.02340981105552542	1
GLYCOLYSIS-TCA-GLYOX-BYPASS	0.011695853827581981	5
GLYOXYLATE-BYPASS	0.018711797094995042	5
GOLPDLCAT-PWY	0.4986303996600028	1
HCAMHPDEG-PWY	-0.10223041721898829	0
HEME-BIOSYNTHESIS-II	0.03639889353122805	1
HEMESYN2-PWY	0.012627432398435667	2
HEXITOLDEGSUPER-PWY	0.06883868532838222	0
HISDEG-PWY	0.012887176988127358	1
HISTSYN-PWY	0.00689327148628216	5
HOMOSER-METSYN-PWY	-0.02194107266802181	10
HSERMETANA-PWY	-0.02356588679463467	7
ILEUSYN-PWY	-0.01471923821896537	6
KDO-NAGLIPASYN-PWY	-1.0953928443855157	0
KETOGLUCONMET-PWY	0.07498024106356094	0
LEU-DEG2-PWY	-0.01238981406992945	3
LIPASYN-PWY	-0.09351968163716329	0
MET-SAM-PWY	0.0009026807817926752	7
METH-ACETATE-PWY	0.29442666142969776	0
METHANOGENESIS-PWY	-0.5545473324683563	0
METHGLYUT-PWY	-0.3922147110436143	0
METHYLGALLATE-DEGRADATION-PWY	0.05441215694062129	0
NAD-BIOSYNTHESIS-II	-0.08548710206034271	1
NADSYN-PWY	-0.052596593837426375	1
NAGLIPASYN-PWY	-0.035795769879777284	3
NONMEVIPP-PWY	0.015655227399899108	5
NONOXIPENT-PWY	0.030464151859344035	1
OANTIGEN-PWY	0.01104945560223225	4
P101-PWY	0.14032090064747282	1
P105-PWY	0.010030195947862364	5
P108-PWY	0.017866315148689527	4
P122-PWY	-0.03894271665783	7
P124-PWY	0.05440724692281007	0
P125-PWY	-0.05792730603983215	6
P161-PWY	0.04486823041729848	0
P162-PWY	0.6390976411278588	0
P163-PWY	0.07423715225711669	0
P164-PWY	-0.23899365176223797	0
P184-PWY	0.004887463668548309	0
P221-PWY	-0.1649252242476957	11
P23-PWY	0.005722772193473169	1
P241-PWY	-0.11003104639247052	0
P261-PWY	-0.20455459775614515	3
P281-PWY	0.18089291392770995	4
P341-PWY	-1.2736282929998257	22
P381-PWY	0.06899744992111972	1
P4-PWY	-0.0033642470614483333	7
P42-PWY	0.033091084094402534	0
P441-PWY	0.22989883737928074	1
P461-PWY	0.05201774308248719	0
P562-PWY	0.029000825256736806	0
P621-PWY	0.25688590041481896	226
PANTO-PWY	0.008368676603446978	5
PANTOSYN-PWY	0.009168215805240632	6
PENTOSE-P-PWY	0.03359730955925766	2
PEPTIDOGLYCANSYN-PWY	0.013455183975285223	3
PHOSLIPSYN-PWY	0.005966273331685201	5
POLYAMINSYN3-PWY	0.05269495845986316	3
POLYAMSYN-PWY	0.05611774148475779	0
POLYISOPRENSYN-PWY	0.004782303743761096	5
PPGPPMET-PWY	0.11060164659981331	1
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	-0.004136524519220197	6
PRPP-PWY	0.08559705351231872	2
PWY-1269	-0.03127080226237333	2
PWY-1361	0.6012886595485925	0
PWY-1501	0.12072000486539913	1
PWY-1541	-0.805569335547486	1
PWY-1622	-0.05469652548114966	1
PWY-181	-0.07289742654977016	3
PWY-1861	0.04176959060257146	0
PWY-1882	-0.328290693665092	0
PWY-2221	-0.3633981553493859	4
PWY-2941	0.06476500063294155	0
PWY-2942	0.010508290157531075	6
PWY-3001	0.012836618372794817	5
PWY-3661	-0.6150696791170785	0
PWY-3781	0.016553113621810667	5
PWY-3801	-0.9934242429803235	0
PWY-3941	0.2078620884248905	98
PWY-4361	0.10631702207892357	0
PWY-4984	0.03306716428282197	1
PWY-5005	0.5694066768276334	0
PWY-5022	0.02610115883962849	5
PWY-5028	-0.25312891605410365	12
PWY-5088	1.180934988779104	16
PWY-5097	0.007760618270467923	6
PWY-5100	0.02799406010006522	3
PWY-5101	-0.008931483981507338	6
PWY-5103	-0.0004538501137201223	6
PWY-5104	-0.013496179200760183	0
PWY-5121	0.021142429482705172	5
PWY-5154	-0.012071966093077258	6
PWY-5177	0.4999482170419949	0
PWY-5178	0.12728327052862287	1
PWY-5180	-0.05981550499111987	10
PWY-5181	0.058321224532235844	1
PWY-5182	-0.05981550499111987	10
PWY-5183	0.18947547385200458	0
PWY-5188	0.003621727530295882	6
PWY-5189	0.013541262417656075	5
PWY-5198	-0.8665413921760914	1
PWY-5265	0.1890239199073558	0
PWY-5266	-1.127115298631018	0
PWY-5273	-1.127115298631018	0
PWY-5304	0.08642190393355909	0
PWY-5345	0.0073425884971420885	5
PWY-5347	0.009239728378427126	6
PWY-5384	-0.19422908571426234	2
PWY-5392	-0.030841774114893084	0
PWY-5415	-0.018306671500890492	5
PWY-5417	0.04398055213457297	0
PWY-5419	0.06523825406889477	0
PWY-5420	0.03850091692429544	2
PWY-5430	0.09763680068329283	0
PWY-5431	0.04398055213457297	0
PWY-5484	0.02463007379501425	3
PWY-5499	0.2866329957462854	0
PWY-5505	0.08172041821601672	1
PWY-5507	0.47246095854244063	0
PWY-5509	0.09653980675289642	0
PWY-5529	-0.15948540291343516	0
PWY-5531	-0.3124684693051165	2
PWY-5647	-0.004169738472347362	0
PWY-5651	-0.05612825902611329	1
PWY-5654	0.04499955479333373	0
PWY-5655	-0.015380841825555769	0
PWY-5656	0.06773557126303276	1
PWY-5659	0.011391146019275045	4
PWY-5667	0.002246049592805388	6
PWY-5676	0.0697956668047317	0
PWY-5677	-0.04713963410630928	0
PWY-5686	0.009713874161082714	5
PWY-5695	0.01674494946940852	2
PWY-5705	-0.10205461524191196	8
PWY-5741	0.09754582723381958	0
PWY-5747	0.05327386961378233	0
PWY-5837	0.019258131409960244	1
PWY-5838	0.01573630611119703	2
PWY-5840	0.02026265452827669	1
PWY-5845	-0.1856064482463895	9
PWY-5850	-0.1856064482463895	9
PWY-5855	-0.04111434642769152	5
PWY-5856	-0.04111434642769152	5
PWY-5857	-0.04111434642769152	5
PWY-5860	-0.1972831936895463	8
PWY-5861	0.017723787854750928	1
PWY-5862	-0.1972831936895463	8
PWY-5863	0.020699635952061923	1
PWY-5896	-0.1856064482463895	9
PWY-5897	0.01829492277993139	1
